61.3604	53.4685	1277.44
56.8493	53.5862	1277.85
58.7877	53.6786	1277.98
54.4034	53.3505	1277.7
59.9184	53.2142	1276.97
58.2018	53.2461	1277.16
55.8384	53.1174	1277.08
52.9358	53.8486	1278.86
51.9813	53.4589	1278.46
53.456	53.039	1277.32
50.9927	53.0741	1278.09
72.2241	52.7676	1276.53
68.4636	53.2063	1277.17
69.8133	52.925	1276.63
62.8946	53.5315	1277.58
63.9853	53.2332	1276.96
49.9278	53.3732	1278.99
48.7725	52.4678	1277.75
48.5483	53.3109	1279.39
46.7671	52.6398	1278.85
45.5739	52.5495	1279.02
43.0277	51.9279	1278.39
47.1659	52.0513	1277.56
45.1134	51.9081	1277.91
39.9958	50.9539	1277.28
78.0882	51.626	1275.19
76.3451	51.7803	1275.18
80.121	51.2261	1274.58
78.2432	51.1431	1273.84
81.8941	50.7567	1273.73
80.7836	50.5983	1272.99
70.7682	52.6346	1276.02
74.1569	52.3249	1276.03
72.9439	52.0179	1274.95
71.1864	52.0651	1274.76
74.538	51.6892	1274.51
73.942	51.4751	1273.78
71.321	51.5886	1273.65
75.569	51.0859	1273.22
73.694	50.8802	1272.37
72.4732	51.3487	1273.25
71.4687	51.1421	1272.62
69.0097	52.6921	1276.02
67.2797	52.9477	1276.51
66.1145	52.9312	1276.4
67.5763	52.3045	1275.01
68.8762	52.2065	1274.85
69.7952	51.8821	1274.19
68.3392	51.7511	1273.83
70.0727	51.2809	1272.81
66.0709	51.5511	1273.2
68.9725	51.39	1272.95
67.3898	51.5396	1273.26
62.7971	52.9842	1276.36
61.6642	53.0473	1276.51
64.1111	52.8393	1276.08
63.495	52.3666	1275
60.8031	52.5241	1275.42
65.2972	52.2702	1274.83
61.6647	51.9602	1274.15
63.8738	51.7437	1273.61
60.1959	51.7172	1273.74
61.8169	51.4424	1273.03
65.3179	51.2314	1272.5
57.749	52.4544	1275.55
55.8325	52.5056	1275.89
59.5605	52.1742	1274.74
55.5553	51.9356	1274.82
58.6438	51.7434	1273.96
56.7348	51.7607	1274.28
55.7039	51.35	1273.71
57.3278	51.0119	1272.75
58.7824	51.2506	1272.92
55.0237	50.8923	1273.02
52.5212	52.6281	1276.81
51.0712	52.1502	1276.39
49.5697	51.8762	1276.4
54.0028	52.1768	1275.6
52.4411	51.4234	1274.64
49.468	51.1284	1275.1
54.1764	51.548	1274.41
51.3567	50.9757	1274.13
50.1012	50.4556	1273.6
52.8209	50.4441	1272.79
48.3251	50.0309	1273.34
47.7182	51.6123	1276.55
48.1211	50.927	1275.13
46.2569	51.3533	1276.56
46.5678	50.45	1274.7
45.333	50.618	1275.39
44.7536	49.6727	1273.54
46.8676	49.5705	1272.74
45.3297	49.2241	1272.34
43.8824	50.1505	1274.83
42.0921	49.6139	1274.12
42.8484	49.2738	1273.18
40.8857	49.5928	1274.35
38.8188	49.414	1274.44
40.9543	48.877	1272.73
38.2375	48.7317	1273.11
36.8245	48.4317	1272.78
36.1363	47.8924	1271.7
28.5215	48.4772	1273.29
30.6337	48.1204	1272.79
28.7647	47.7607	1272.04
31.5113	47.6791	1271.95
30.057	47.2937	1271.19
28.8987	47.1034	1270.82
27.034	49.1984	1274.34
26.4861	48.3903	1272.94
24.9391	48.0398	1272.26
23.293	48.2442	1272.43
27.3241	47.4717	1271.45
25.7089	47.1084	1270.7
22.5125	47.5149	1271.06
23.5901	46.6823	1269.75
21.5202	48.0814	1271.86
20.9937	47.022	1270.04
19.0763	46.9288	1269.7
22.3581	46.6086	1269.5
17.6572	46.1186	1268.27
87.7647	50.8556	1276.39
89.3298	50.5007	1276.17
87.7313	50.4527	1274.93
90.451	50.1798	1275.68
89.1479	50.2649	1275.12
92.5768	49.7673	1275.38
83.5015	51.7434	1277.18
81.3626	51.8898	1276.89
85.2387	51.3706	1276.68
84.0426	51.3541	1276.14
82.4252	51.2502	1275.27
86.0798	51.0879	1276.21
86.4694	50.7164	1275.12
85.1566	50.7973	1274.72
83.6911	51.0828	1275.16
83.2125	50.8372	1274.32
83.5325	50.4502	1273.25
77.3711	52.161	1276.43
78.914	52.0045	1276.46
81.0948	51.5249	1275.7
79.395	51.5861	1275.42
75.5702	52.5435	1276.97
43.8086	51.2601	1276.98
43.766	50.6867	1275.9
42.5446	51.0974	1276.94
38.3286	50.2939	1276.33
40.8598	50.5805	1276.4
39.5725	50.083	1275.68
42.1402	50.1571	1275.2
37.2793	50.395	1276.66
35.5707	49.9903	1276.07
34.0813	50.046	1276.25
37.0406	49.4424	1274.82
33.0073	49.553	1275.38
34.7348	49.0274	1274.32
32.3932	48.5817	1273.65
35.9223	48.6343	1273.38
34.7623	48.3835	1273.07
34.2135	47.7852	1271.92
30.9899	49.464	1275.16
29.6632	49.3245	1274.82
28.3343	49.2354	1274.54
29.7885	48.6606	1273.7
94.6396	48.6815	1272.96
88.5515	49.5959	1272.59
92.1401	49.1053	1272.7
89.8381	49.0586	1271.51
91.5136	48.797	1271.73
88.0792	49.0475	1270.9
93.0437	48.6612	1271.93
92.0213	48.3797	1270.73
90.3568	48.6765	1270.74
84.7865	50.4168	1273.51
82.3464	50.235	1272.36
86.9197	50.2575	1273.88
85.5056	50.1081	1272.8
83.997	50.0772	1272.3
83.0811	49.8668	1271.59
87.3062	49.8376	1272.83
85.1541	49.6361	1271.47
86.6002	49.5267	1271.64
83.4849	49.4098	1270.55
87.7964	49.3914	1271.68
86.7306	49.1031	1270.63
85.1879	49.027	1270.05
83.357	49.0003	1269.61
79.2372	50.7593	1273.01
79.2748	50.2741	1271.69
77.4087	50.7015	1272.5
77.8316	50.2654	1271.43
81.0133	50.1759	1271.88
79.5754	49.8249	1270.69
78.2053	49.6954	1270.21
81.9386	49.2988	1269.95
80.9864	49.5545	1270.32
80.1124	49.1092	1269.22
77.4438	49.2275	1269.06
76.236	50.6706	1272.22
74.7316	50.597	1271.87
72.5274	50.6801	1271.75
76.4026	50.1195	1270.92
74.2559	50.083	1270.58
72.3422	50.2339	1270.66
76.5582	49.5808	1269.78
74.0055	49.7101	1269.71
75.1854	49.37	1269.15
72.1771	49.5958	1269.36
74.2365	48.7987	1267.93
72.6237	49.1345	1268.48
68.3999	51.0341	1272.12
67.1386	50.8485	1271.69
69.4905	50.6998	1271.48
70.2789	50.261	1270.58
68.7248	50.0696	1270.15
67.0481	50.2893	1270.59
66.126	49.7504	1269.54
69.8932	49.2442	1268.62
67.4727	49.4441	1268.91
60.7215	51.0589	1272.34
65.7857	50.7883	1271.55
64.1377	50.565	1271.13
62.1793	50.376	1270.82
61.0622	50.3862	1270.95
64.9592	50.0057	1269.99
62.2183	49.926	1269.95
59.8806	49.8087	1270
63.2641	49.0062	1268.21
62.2032	49.2831	1268.78
65.1285	49.2359	1268.61
56.1226	50.6621	1272.44
59.6417	50.5781	1271.52
56.0908	50.1088	1271.37
57.0379	49.8124	1270.56
55.2286	49.2755	1269.99
58.0017	49.516	1269.88
56.4947	49.2031	1269.61
60.3627	49.059	1268.65
59.1227	48.7909	1268.36
57.7935	48.8704	1268.77
54.8682	48.5587	1268.74
56.6276	48.5766	1268.48
54.4194	50.1069	1271.79
50.8741	49.9037	1272.33
49.7058	49.6303	1272.11
52.8822	49.64	1271.36
50.6786	49.23	1271.06
49.7149	48.862	1270.48
53.7138	49.0108	1269.89
50.7805	48.4978	1269.43
52.9196	48.2716	1268.55
54.2126	47.9602	1267.72
52.6044	47.7351	1267.53
51.5251	47.8337	1267.84
49.4719	48.0682	1268.73
48.432	49.1955	1271.48
46.395	48.9452	1271.42
45.1906	48.5291	1270.71
48.5638	48.6145	1270.18
47.0122	48.5598	1270.37
45.8829	48.2036	1269.78
44.5295	47.9947	1269.59
47.9806	48.1677	1269.29
46.9961	47.8909	1268.74
44.605	47.3131	1267.8
