65.3958	54.1538	1279.75
60.9158	54.2307	1280.03
62.8123	54.4046	1280.19
58.5947	53.8924	1279.89
63.8867	53.9552	1279.15
62.22	53.9765	1279.3
59.9207	53.7353	1279.22
57.2988	54.2837	1281.19
56.2544	53.9128	1280.67
57.5991	53.5813	1279.43
55.2041	53.5347	1280.21
75.9625	53.286	1279
72.3112	53.7202	1279.64
73.562	53.438	1279.05
66.8463	54.191	1279.91
67.896	53.8778	1279.28
54.2549	53.7656	1281.2
53.0361	52.8767	1279.81
52.9771	53.6416	1281.64
51.2498	52.9348	1281.07
50.1413	52.7983	1281.27
47.5915	52.1485	1280.54
51.5256	52.4066	1279.64
49.5866	52.1925	1280.03
44.5628	51.1463	1279.31
81.6432	52.2773	1277.53
79.8197	52.3942	1277.46
83.5546	51.9068	1276.83
81.5465	51.7644	1276.01
85.2365	51.4475	1275.9
83.9871	51.2497	1275.07
74.3248	53.1666	1278.33
77.8184	52.8891	1278.44
76.4077	52.5716	1277.21
74.5924	52.6036	1276.94
77.9186	52.2684	1276.71
77.263	52.0419	1275.94
74.5982	52.1216	1275.72
78.7672	51.6627	1275.27
76.7739	51.4202	1274.31
75.714	51.8883	1275.31
74.5433	51.6587	1274.54
72.6296	53.2286	1278.32
71.0149	53.4973	1278.84
69.8529	53.5189	1278.68
71.095	52.8761	1277.17
72.3207	52.7592	1277
73.1777	52.4177	1276.3
71.6324	52.3004	1275.83
73.224	51.8033	1274.75
69.1635	52.1353	1274.98
72.0729	51.9194	1274.84
70.6604	52.1164	1275.2
66.6403	53.6744	1278.56
65.5746	53.771	1278.71
67.8765	53.4851	1278.28
67.1189	53.0483	1277.04
64.5597	53.2671	1277.43
68.8485	52.8969	1276.9
65.1959	52.683	1276.01
67.2084	52.3911	1275.45
63.6904	52.4611	1275.49
65.2007	52.1556	1274.78
68.3675	51.8125	1274.2
61.5703	53.2171	1277.48
59.7562	53.1927	1277.84
63.1705	52.9335	1276.57
59.3566	52.6591	1276.62
62.1908	52.5209	1275.67
60.3943	52.535	1276
59.3541	52.1223	1275.35
60.7887	51.8215	1274.29
62.211	52.0311	1274.53
58.6417	51.6755	1274.57
56.6251	53.17	1278.83
55.1631	52.6709	1278.34
53.7003	52.3547	1278.34
57.9699	52.8093	1277.51
56.3848	52.041	1276.44
53.4699	51.6556	1276.86
57.9647	52.2506	1276.13
55.2997	51.5743	1275.87
53.9457	51.0558	1275.19
56.6147	51.138	1274.4
52.198	50.5782	1274.89
51.9587	52.0236	1278.51
52.2174	51.3983	1276.94
50.5285	51.7281	1278.5
50.7007	50.8835	1276.47
49.5151	51.0094	1277.19
48.8434	50.0868	1275.16
50.877	50.0533	1274.34
49.2876	49.6828	1273.82
48.0727	50.5168	1276.57
46.3573	49.9359	1275.84
46.9919	49.6393	1274.78
45.2323	49.8754	1276.11
43.2555	49.6467	1276.22
45.1521	49.1951	1274.31
42.5114	48.9869	1274.68
41.1521	48.6588	1274.35
40.4402	48.1148	1273.21
33.174	48.5824	1274.96
35.1664	48.2594	1274.4
33.352	47.8828	1273.61
35.9892	47.8343	1273.5
34.5508	47.4389	1272.68
33.4321	47.2381	1272.31
31.7787	49.2652	1276.1
31.1225	48.4895	1274.54
29.6459	48.137	1273.87
28.0484	48.3286	1274.07
31.8952	47.5951	1272.95
30.3245	47.2348	1272.19
27.2094	47.6231	1272.58
28.2299	46.8153	1271.19
26.2611	48.1657	1273.42
25.6834	47.1499	1271.49
