-0.51205	-0.15663	-0.064778
-0.52939	-0.2872299999999999	-0.11499
-0.87952	-0.65102	0.4305
-0.55405	0.3889400000000001	0.20362
-0.49902	0.07276800000000003	-0.018912
-0.48653	0.02611800000000003	-0.018014
-0.50545	-0.15786	-0.11529
-0.2809699999999999	0.92159	0.29328
-0.2444799999999999	0.99009	0.11275
-0.29034	0.03319500000000002	0.43102
-0.41553	0.83194	0.2025
-0.9722	-0.5580299999999999	-0.38415
-0.1606299999999999	1.0231	0.20839
0.02985600000000007	1.1084	0.02372
-1.2333	-0.1004199999999999	-0.16583
-0.63458	-0.82258	0.64029
-0.4857900000000001	-0.69698	0.68037
-0.65155	-0.84255	0.61764
-0.56938	0.52202	0.11218
-0.2004299999999999	1.0214	-0.018993
-0.06921499999999994	0.97605	-0.29402
-0.6999000000000001	-0.98111	0.20857
-0.2342900000000001	-0.88468	0.25758
-0.9515400000000001	-0.6521999999999999	0.1121
-0.88734	-0.8797199999999999	0.30225
-0.48591	0.47884	0.35119
-0.4563999999999999	0.56459	0.37498
-0.48081	-0.06514999999999997	-0.06052
-0.73446	-0.3564399999999999	0.063115
-0.63705	-0.78154	0.64778
-0.52118	0.3477700000000001	0.29516
-0.43327	-0.28323	0.26056
0.02459599999999995	-0.79787	-0.30346
-0.45328	0.78268	0.20823
-0.4235300000000001	-0.97101	-0.066412
-0.1189399999999999	1.0313	-0.16329
-0.1068399999999999	1.0449	-0.14514
-0.3402600000000001	-0.92454	-0.11012
-1.2701	-0.09901899999999991	-0.20705
-0.79027	-0.78688	0.52669
-0.28045	0.07202400000000002	0.46196
-1.2798	0.1047600000000001	-0.48657
-1.1459	-0.1616799999999999	-0.33653
-0.48516	-0.06717999999999998	-0.021577
-0.51108	0.57125	0.29938
-0.59655	-0.30496	0.12432
-0.48014	0.02143500000000003	-0.064594
-0.43225	0.66957	0.34545
-0.42831	0.7067099999999999	0.34173
-0.2541499999999999	0.93729	0.29691
-0.2979499999999999	0.90228	0.30413
-1.1008	-0.2050399999999999	-0.08042100000000001
-0.5605300000000001	-0.96307	-0.067328
-0.7397	-0.4095599999999999	0.26122
-0.05481399999999994	1.0737	0.16219
-0.1084999999999999	1.0671	0.023723
-0.01991299999999994	1.038	0.30529
-0.9190199999999999	-0.4339199999999999	0.11583
-0.96089	0.03878900000000005	-0.19825
-0.79295	-0.65543	0.51957
-0.73346	-0.70507	0.5789800000000001
0.4903999999999999	-0.65699	0.1677
-0.3820500000000001	-0.97397	-0.066418
-0.51856	-0.75081	0.6833
-1.016	-0.5667099999999999	-0.42669
-0.49699	-0.12496	-0.099426
-0.60016	-0.3048399999999999	0.07907500000000001
-0.93731	-0.6508499999999999	-0.06633699999999999
-0.3398800000000001	-1.0068	0.47492
-0.48553	0.51684	0.3483
-0.4587599999999999	0.51989	0.38171
-0.49007	-0.09487099999999997	-0.073003
-0.94677	-0.5587899999999999	0.070963
-0.3352599999999999	0.87852	0.29272
-1.2407	-0.05955199999999992	-0.19986
-0.01759299999999994	1.0222	-0.24672
-1.0862	-0.6904299999999999	-0.39015
-0.43036	0.28763	0.40778
0.03370200000000006	0.85607	0.54064
